"","date","Station","Elev","Temp","MxTp","MnTp","DewP","RH","Spd","Dir","Gst","Pcp1","Pcp24","PcpAc","Sno24","SWE24","SnoHt","SWE"
"2365",2021-11-08,"Shed 7",6095,23,23,21,21,92,0,NA,0,NA,NA,NA,2,NA,7,NA
"2366",2021-11-09,"Shed 7",6095,26,26,22,5,40,0,NA,0,NA,NA,NA,-1.6,NA,5.4,NA
"2367",2021-11-10,"Shed 7",6095,22,30,22,21,94,0,NA,0,NA,NA,NA,-0.300000000000001,NA,5.1,NA
"2368",2021-11-11,"Shed 7",6095,19,23,19,17,93,0,NA,0,NA,NA,NA,2,NA,7.1,NA
"2369",2021-11-12,"Shed 7",6095,32,32,19,32,98,0,NA,0,NA,NA,NA,-0.899999999999999,NA,6.2,NA
"2370",2021-11-13,"Shed 7",6095,30,38,30,26,85,0,NA,0,NA,NA,NA,-4.5,NA,1.7,NA
"2371",2021-11-14,"Shed 7",6095,32,32,25,32,98,0,NA,0,NA,NA,NA,5.8,NA,7.5,NA
"2372",2021-11-15,"Shed 7",6095,42,42,32,28,57,0,NA,0,NA,NA,NA,-6,NA,1.5,NA
"2373",2021-11-16,"Shed 7",6095,19,45,19,13,78,0,NA,0,NA,NA,NA,111.9,NA,113.4,NA
"2374",2021-11-17,"Shed 7",6095,13,19,13,7,75,0,NA,0,NA,NA,NA,0.699999999999989,NA,114.1,NA
"2375",2021-11-18,"Shed 7",6095,22,22,12,-1,35,7,209,15,NA,NA,NA,-98.9,NA,15.2,NA
"2376",2021-11-19,"Shed 7",6095,28,28,22,27,97,5,233,13,NA,NA,NA,-8,NA,7.2,NA
"2377",2021-11-20,"Shed 7",6095,22,29,21,21,94,8,224,19,NA,NA,NA,3.1,NA,10.3,NA
"2378",2021-11-21,"Shed 7",6095,21,22,21,20,94,11,222,24,NA,NA,NA,-0.5,NA,9.8,NA
"2379",2021-11-22,"Shed 7",6095,34,34,21,10,36,11,203,20,NA,NA,NA,-0.5,NA,9.3,NA
"2380",2021-11-23,"Shed 7",6095,28,38,28,24,86,9,208,18,NA,NA,NA,-0.600000000000001,NA,8.7,NA
"2381",2021-11-24,"Shed 7",6095,21,28,18,20,94,3,250,11,NA,NA,NA,6.1,NA,14.8,NA
"2382",2021-11-25,"Shed 7",6095,22,23,19,20,90,13,204,29,NA,NA,NA,-0.600000000000001,NA,14.2,NA
"2383",2021-11-26,"Shed 7",6095,29,33,22,28,96,8,217,25,NA,NA,NA,-1.8,NA,12.4,NA
"2384",2021-11-27,"Shed 7",6095,29,30,27,29,98,5,221,13,NA,NA,NA,3.2,NA,15.6,NA
"2385",2021-11-28,"Shed 7",6095,39,39,29,39,99,7,223,20,NA,NA,NA,-1.5,NA,14.1,NA
"2386",2021-11-29,"Shed 7",6095,34,41,34,32,92,5,222,21,NA,NA,NA,-1.8,NA,12.3,NA
"2387",2021-11-30,"Shed 7",6095,31,34,30,29,91,8,241,17,NA,NA,NA,1.6,NA,13.9,NA
"2388",2021-12-01,"Shed 7",6095,40,40,29,40,98,12,196,34,NA,NA,NA,-1.4,NA,12.5,NA
"2389",2021-12-02,"Shed 7",6095,41,44,40,27,56,10,198,27,NA,NA,NA,-3.5,NA,9,NA
"2390",2021-12-03,"Shed 7",6095,28,41,28,21,75,6,223,15,NA,NA,NA,0.199999999999999,NA,9.2,NA
"2391",2021-12-04,"Shed 7",6095,22,28,19,21,94,4,204,8,NA,NA,NA,2.5,NA,11.7,NA
"2392",2021-12-05,"Shed 7",6095,14,28,14,12,90,5,255,12,NA,NA,NA,9.7,NA,21.4,NA
"2393",2021-12-06,"Shed 7",6095,7,14,7,4,87,6,215,17,NA,NA,NA,-1.5,NA,19.9,NA
"2394",2021-12-07,"Shed 7",6095,16,16,7,14,91,11,217,18,NA,NA,NA,2.2,NA,22.1,NA
"2395",2021-12-08,"Shed 7",6095,29,29,16,29,98,8,204,16,NA,NA,NA,0,NA,22.1,NA
"2396",2021-12-09,"Shed 7",6095,13,29,13,11,90,5,235,13,NA,NA,NA,4.4,NA,26.5,NA
"2397",2021-12-10,"Shed 7",6095,13,15,13,11,90,3,248,11,NA,NA,NA,4.3,NA,30.8,NA
"2398",2021-12-11,"Shed 7",6095,20,20,11,18,93,12,196,23,NA,NA,NA,-0.900000000000002,NA,29.9,NA
"2399",2021-12-12,"Shed 7",6095,24,25,20,23,96,9,204,22,NA,NA,NA,9.3,NA,39.2,NA
"2400",2021-12-13,"Shed 7",6095,18,24,18,16,93,1,288,2,NA,NA,NA,2.59999999999999,NA,41.8,NA
"2401",2021-12-14,"Shed 7",6095,27,29,18,26,97,2,246,6,NA,NA,NA,-1.2,NA,40.6,NA
"2402",2021-12-16,"Shed 7",6095,11,13,10,8,89,3,228,6,NA,NA,NA,0.100000000000001,NA,40.7,NA
"2403",2021-12-17,"Shed 7",6095,-11,16,-12,-16,78,2,323,5,NA,NA,NA,3.2,NA,43.9,NA
"2404",2021-12-18,"Shed 7",6095,10,10,-11,7,88,9,214,21,NA,NA,NA,-2.5,NA,41.4,NA
"2405",2021-12-19,"Shed 7",6095,24,28,10,23,96,9,214,22,NA,NA,NA,7.7,NA,49.1,NA
"2406",2021-12-20,"Shed 7",6095,13,24,1,11,90,2,246,5,NA,NA,NA,0.100000000000001,NA,49.2,NA
"2407",2021-12-21,"Shed 7",6095,15,19,13,13,91,7,247,18,NA,NA,NA,0.899999999999999,NA,50.1,NA
"2408",2021-12-22,"Shed 7",6095,24,26,15,23,96,13,213,31,NA,NA,NA,0.699999999999996,NA,50.8,NA
"2409",2021-12-23,"Shed 7",6095,26,26,23,25,97,9,222,19,NA,NA,NA,3.1,NA,53.9,NA
"2410",2021-12-24,"Shed 7",6095,16,26,16,14,92,6,214,15,NA,NA,NA,1.4,NA,55.3,NA
"2411",2021-12-25,"Shed 7",6095,-12,19,-12,-17,77,7,334,10,NA,NA,NA,3,NA,58.3,NA
"2412",2021-12-26,"Shed 7",6095,-18,11,-18,-24,73,10,358,18,NA,NA,NA,6.10000000000001,NA,64.4,NA
"2413",2021-12-27,"Shed 7",6095,-2,-2,-24,-6,84,2,255,6,NA,NA,NA,0.899999999999991,NA,65.3,NA
"2414",2021-12-28,"Shed 7",6095,0,6,-2,-4,84,7,234,16,NA,NA,NA,-2.8,NA,62.5,NA
"2415",2021-12-29,"Shed 7",6095,-18,3,-18,-24,74,7,353,11,NA,NA,NA,-1.6,NA,60.9,NA
"2416",2021-12-30,"Shed 7",6095,2,2,-18,-2,84,8,232,17,NA,NA,NA,-2.6,NA,58.3,NA
"2417",2021-12-31,"Shed 7",6095,-15,5,-15,-21,75,9,3,16,NA,NA,NA,-0.799999999999997,NA,57.5,NA
"2418",2022-01-01,"Shed 7",6095,-6,-6,-16,-11,80,6,232,16,NA,NA,NA,-1.4,NA,56.1,NA
"2419",2022-01-02,"Shed 7",6095,11,11,-6,8,89,7,201,12,NA,NA,NA,-2.7,NA,53.4,NA
"2420",2022-01-03,"Shed 7",6095,19,20,11,17,92,5,216,12,NA,NA,NA,-0.799999999999997,NA,52.6,NA
"2421",2022-01-04,"Shed 7",6095,13,23,6,11,90,4,225,11,NA,NA,NA,3.3,NA,55.9,NA
"2422",2022-01-05,"Shed 7",6095,-18,13,-18,-24,73,11,356,22,NA,NA,NA,9.2,NA,65.1,NA
"2423",2022-01-06,"Shed 7",6095,8,8,-22,5,88,2,227,6,NA,NA,NA,-3.39999999999999,NA,61.7,NA
"2424",2022-01-07,"Shed 7",6095,27,27,8,27,98,13,199,26,NA,NA,NA,5.5,NA,67.2,NA
"2425",2022-01-08,"Shed 7",6095,14,28,14,12,91,8,249,18,NA,NA,NA,4.8,NA,72,NA
"2426",2022-01-09,"Shed 7",6095,18,18,13,16,92,6,240,14,NA,NA,NA,-3.8,NA,68.2,NA
"2427",2022-01-10,"Shed 7",6095,29,29,18,13,50,10,216,22,NA,NA,NA,-2,NA,66.2,NA
"2428",2022-01-11,"Shed 7",6095,25,29,23,23,93,11,221,22,NA,NA,NA,-2.3,NA,63.9,NA
"2429",2022-01-12,"Shed 7",6095,29,29,25,29,98,15,208,29,NA,NA,NA,2.00000000000001,NA,65.9,NA
"2430",2022-01-13,"Shed 7",6095,34,35,29,22,61,9,204,18,NA,NA,NA,-1.40000000000001,NA,64.5,NA
"2431",2022-01-14,"Shed 7",6095,27,40,27,24,87,6,215,10,NA,NA,NA,-1.5,NA,63,NA
"2432",2022-01-15,"Shed 7",6095,28,29,26,24,83,16,212,27,NA,NA,NA,-1.1,NA,61.9,NA
"2433",2022-01-16,"Shed 7",6095,25,32,25,21,83,4,244,11,NA,NA,NA,-1,NA,60.9,NA
"2434",2022-01-17,"Shed 7",6095,31,31,24,25,79,10,216,25,NA,NA,NA,-0.899999999999999,NA,60,NA
"2435",2022-01-18,"Shed 7",6095,9,36,9,6,86,9,357,14,NA,NA,NA,-0.5,NA,59.5,NA
"2436",2022-01-19,"Shed 7",6095,9,9,0,6,88,2,242,6,NA,NA,NA,0.5,NA,60,NA
"2437",2022-01-20,"Shed 7",6095,23,24,9,22,94,9,218,21,NA,NA,NA,-0.399999999999999,NA,59.6,NA
"2438",2022-01-21,"Shed 7",6095,24,29,23,23,96,4,246,8,NA,NA,NA,6.1,NA,65.7,NA
"2439",2022-01-22,"Shed 7",6095,23,24,23,22,95,5,222,10,NA,NA,NA,0.700000000000003,NA,66.4,NA
"2440",2022-01-23,"Shed 7",6095,22,25,22,21,95,10,213,18,NA,NA,NA,-1.10000000000001,NA,65.3,NA
"2441",2022-01-24,"Shed 7",6095,23,27,22,18,81,3,251,7,NA,NA,NA,-1.09999999999999,NA,64.2,NA
"2442",2022-01-25,"Shed 7",6095,20,25,20,18,93,7,213,13,NA,NA,NA,1.7,NA,65.9,NA
"2443",2022-01-26,"Shed 7",6095,21,24,19,9,60,6,251,18,NA,NA,NA,-0.800000000000011,NA,65.1,NA
"2444",2022-01-27,"Shed 7",6095,15,25,15,13,90,3,228,7,NA,NA,NA,-1.39999999999999,NA,63.7,NA
"2445",2022-01-28,"Shed 7",6095,22,22,15,3,42,8,223,19,NA,NA,NA,-0.400000000000006,NA,63.3,NA
"2446",2022-01-29,"Shed 7",6095,26,30,22,3,37,13,211,31,NA,NA,NA,-1.7,NA,61.6,NA
"2447",2022-01-30,"Shed 7",6095,28,30,24,12,51,11,238,26,NA,NA,NA,-1.7,NA,59.9,NA
"2448",2022-01-31,"Shed 7",6095,22,29,22,21,94,8,229,24,NA,NA,NA,4.4,NA,64.3,NA
"2449",2022-02-01,"Shed 7",6095,9,22,4,6,88,5,228,11,NA,NA,NA,4.10000000000001,NA,68.4,NA
"2450",2022-02-02,"Shed 7",6095,-20,9,-20,-26,72,5,346,8,NA,NA,NA,-0.900000000000006,NA,67.5,NA
"2451",2022-02-03,"Shed 7",6095,6,6,-20,3,86,6,247,17,NA,NA,NA,-1.3,NA,66.2,NA
"2452",2022-02-04,"Shed 7",6095,22,22,6,21,94,9,210,18,NA,NA,NA,1.7,NA,67.9,NA
"2453",2022-02-05,"Shed 7",6095,23,26,22,22,95,9,232,19,NA,NA,NA,4.89999999999999,NA,72.8,NA
"2454",2022-02-06,"Shed 7",6095,22,24,21,21,95,8,224,14,NA,NA,NA,-1.09999999999999,NA,71.7,NA
"2455",2022-02-07,"Shed 7",6095,30,30,22,12,46,10,223,26,NA,NA,NA,-1.8,NA,69.9,NA
"2456",2022-02-08,"Shed 7",6095,25,36,25,16,67,7,245,17,NA,NA,NA,-1.60000000000001,NA,68.3,NA
"2457",2022-02-09,"Shed 7",6095,25,29,24,23,93,6,243,12,NA,NA,NA,-0.799999999999997,NA,67.5,NA
"2458",2022-02-10,"Shed 7",6095,35,37,25,32,88,14,216,36,NA,NA,NA,-0.799999999999997,NA,66.7,NA
"2459",2022-02-11,"Shed 7",6095,21,39,21,20,94,5,5,10,NA,NA,NA,-1.2,NA,65.5,NA
"2460",2022-02-12,"Shed 7",6095,26,26,20,4,38,5,252,13,NA,NA,NA,-0.5,NA,65,NA
"2461",2022-02-13,"Shed 7",6095,29,34,24,7,38,8,223,18,NA,NA,NA,-0.5,NA,64.5,NA
"2462",2022-02-14,"Shed 7",6095,33,40,29,18,53,6,232,12,NA,NA,NA,-0.5,NA,64,NA
"2463",2022-02-15,"Shed 7",6095,23,38,23,22,95,3,242,9,NA,NA,NA,0.400000000000006,NA,64.4,NA
"2464",2022-02-16,"Shed 7",6095,15,23,15,13,90,8,13,15,NA,NA,NA,5.09999999999999,NA,69.5,NA
"2465",2022-02-17,"Shed 7",6095,19,21,10,17,93,8,240,21,NA,NA,NA,-1.3,NA,68.2,NA
"2466",2022-02-18,"Shed 7",6095,27,27,19,26,97,6,246,18,NA,NA,NA,-1.7,NA,66.5,NA
"2467",2022-02-19,"Shed 7",6095,28,29,26,23,80,8,224,27,NA,NA,NA,-1.7,NA,64.8,NA
"2468",2022-02-20,"Shed 7",6095,23,34,23,21,91,5,214,12,NA,NA,NA,5.10000000000001,NA,69.9,NA
"2469",2022-02-21,"Shed 7",6095,-16,23,-16,-22,74,8,7,12,NA,NA,NA,4,NA,73.9,NA
"2470",2022-02-22,"Shed 7",6095,-22,-11,-22,-28,71,7,22,13,NA,NA,NA,-1,NA,72.9,NA
"2471",2022-02-23,"Shed 7",6095,-16,-14,-22,-21,76,1,256,3,NA,NA,NA,-0.900000000000006,NA,72,NA
"2472",2022-02-24,"Shed 7",6095,-2,3,-16,-6,82,2,264,6,NA,NA,NA,-1.09999999999999,NA,70.9,NA
"2473",2022-02-25,"Shed 7",6095,5,9,-3,2,86,4,230,9,NA,NA,NA,-0.600000000000009,NA,70.3,NA
"2474",2022-02-26,"Shed 7",6095,8,12,5,5,87,4,243,8,NA,NA,NA,-0.200000000000003,NA,70.1,NA
"2475",2022-02-27,"Shed 7",6095,23,23,8,6,48,10,210,18,NA,NA,NA,-1.69999999999999,NA,68.4,NA
"2476",2022-02-28,"Shed 7",6095,28,28,23,28,98,10,205,18,NA,NA,NA,6.3,NA,74.7,NA
"2477",2022-03-01,"Shed 7",6095,32,32,28,32,99,10,208,21,NA,NA,NA,12.2,NA,86.9,NA
"2478",2022-03-02,"Shed 7",6095,32,34,32,32,99,2,246,9,NA,NA,NA,-2.90000000000001,NA,84,NA
"2479",2022-03-03,"Shed 7",6095,32,34,32,32,99,1,258,5,NA,NA,NA,4.90000000000001,NA,88.9,NA
"2480",2022-03-04,"Shed 7",6095,24,34,24,23,96,5,232,12,NA,NA,NA,1.19999999999999,NA,90.1,NA
"2481",2022-03-05,"Shed 7",6095,12,24,12,10,90,2,15,4,NA,NA,NA,-3.09999999999999,NA,87,NA
"2482",2022-03-06,"Shed 7",6095,13,22,12,10,89,5,5,9,NA,NA,NA,-1.40000000000001,NA,85.6,NA
"2483",2022-03-07,"Shed 7",6095,15,20,11,12,88,6,234,12,NA,NA,NA,-1,NA,84.6,NA
"2484",2022-03-08,"Shed 7",6095,6,24,6,3,86,7,27,13,NA,NA,NA,3.80000000000001,NA,88.4,NA
"2485",2022-03-09,"Shed 7",6095,-6,6,-6,-11,80,7,358,10,NA,NA,NA,-2.5,NA,85.9,NA
"2486",2022-03-10,"Shed 7",6095,2,6,-6,-4,75,6,227,11,NA,NA,NA,-1.60000000000001,NA,84.3,NA
"2487",2022-03-11,"Shed 7",6095,12,16,2,9,86,10,221,19,NA,NA,NA,-1.7,NA,82.6,NA
"2488",2022-03-12,"Shed 7",6095,26,27,12,25,94,7,221,14,NA,NA,NA,-4.39999999999999,NA,78.2,NA
"2489",2022-03-13,"Shed 7",6095,33,38,25,14,44,5,235,11,NA,NA,NA,-1.90000000000001,NA,76.3,NA
"2490",2022-03-14,"Shed 7",6095,26,30,25,25,97,12,220,36,NA,NA,NA,2.3,NA,78.6,NA
"2491",2022-03-15,"Shed 7",6095,31,31,26,31,99,11,221,27,NA,NA,NA,-0.799999999999997,NA,77.8,NA
"2492",2022-03-16,"Shed 7",6095,23,31,23,22,96,5,245,10,NA,NA,NA,7.5,NA,85.3,NA
"2493",2022-03-17,"Shed 7",6095,24,29,23,23,96,5,252,11,NA,NA,NA,-1,NA,84.3,NA
"2494",2022-03-19,"Shed 7",6095,29,32,27,24,82,6,234,14,NA,NA,NA,2.7,NA,87,NA
"2495",2022-03-20,"Shed 7",6095,21,40,21,20,94,10,232,25,NA,NA,NA,2.2,NA,89.2,NA
"2496",2022-03-21,"Shed 7",6095,20,23,19,16,83,11,221,20,NA,NA,NA,-2.3,NA,86.9,NA
"2497",2022-03-22,"Shed 7",6095,25,26,20,21,84,5,220,10,NA,NA,NA,-1.90000000000001,NA,85,NA
"2498",2022-03-23,"Shed 7",6095,31,38,24,30,96,6,233,11,NA,NA,NA,-1.09999999999999,NA,83.9,NA
"2499",2022-03-24,"Shed 7",6095,33,48,31,29,84,7,238,19,NA,NA,NA,-2.30000000000001,NA,81.6,NA
"2500",2022-03-25,"Shed 7",6095,22,34,20,18,85,2,332,6,NA,NA,NA,0.100000000000009,NA,81.7,NA
"2501",2022-03-26,"Shed 7",6095,33,43,22,19,56,2,267,4,NA,NA,NA,-1.2,NA,80.5,NA
"2502",2022-03-27,"Shed 7",6095,36,45,33,28,71,3,234,7,NA,NA,NA,-1.2,NA,79.3,NA
"2503",2022-03-28,"Shed 7",6095,44,53,36,27,51,4,243,10,NA,NA,NA,-1.7,NA,77.6,NA
"2504",2022-03-29,"Shed 7",6095,23,49,23,22,95,4,26,8,NA,NA,NA,-1.69999999999999,NA,75.9,NA
"2505",2022-03-30,"Shed 7",6095,32,38,22,22,67,7,212,12,NA,NA,NA,-0.400000000000006,NA,75.5,NA
"2506",2022-03-31,"Shed 7",6095,24,40,24,22,92,5,231,11,NA,NA,NA,0.0999999999999943,NA,75.6,NA
"2507",2022-04-01,"Shed 7",6095,22,27,22,17,80,5,249,15,NA,NA,NA,1.40000000000001,NA,77,NA
"2508",2022-04-02,"Shed 7",6095,27,31,22,18,68,6,230,14,NA,NA,NA,-0.700000000000003,NA,76.3,NA
"2509",2022-04-03,"Shed 7",6095,22,29,22,21,94,8,219,15,NA,NA,NA,3.3,NA,79.6,NA
"2510",2022-04-04,"Shed 7",6095,29,36,21,23,77,8,217,15,NA,NA,NA,-2.3,NA,77.3,NA
"2511",2022-04-05,"Shed 7",6095,18,30,18,16,92,5,253,17,NA,NA,NA,5.60000000000001,NA,82.9,NA
"2512",2022-04-06,"Shed 7",6095,21,22,18,20,94,7,234,13,NA,NA,NA,0.299999999999997,NA,83.2,NA
"2513",2022-04-07,"Shed 7",6095,24,28,21,13,61,2,256,6,NA,NA,NA,-1.60000000000001,NA,81.6,NA
"2514",2022-04-08,"Shed 7",6095,42,45,24,17,36,7,208,15,NA,NA,NA,-3.19999999999999,NA,78.4,NA
"2515",2022-04-10,"Shed 7",6095,17,25,17,15,92,9,216,19,NA,NA,NA,3.89999999999999,NA,82.3,NA
"2516",2022-04-11,"Shed 7",6095,11,27,11,8,89,7,12,13,NA,NA,NA,-2.3,NA,80,NA
"2517",2022-04-12,"Shed 7",6095,6,15,6,3,86,13,9,24,NA,NA,NA,4.90000000000001,NA,84.9,NA
"2518",2022-04-13,"Shed 7",6095,1,9,1,-3,84,5,25,9,NA,NA,NA,-0.700000000000003,NA,84.2,NA
"2519",2022-04-14,"Shed 7",6095,3,9,1,-1,84,4,24,7,NA,NA,NA,-1.10000000000001,NA,83.1,NA
"2520",2022-04-15,"Shed 7",6095,4,11,3,1,85,3,343,4,NA,NA,NA,-0.399999999999991,NA,82.7,NA
"2521",2022-04-16,"Shed 7",6095,11,20,4,7,82,3,333,8,NA,NA,NA,-0.400000000000006,NA,82.3,NA
"2522",2022-04-17,"Shed 7",6095,17,21,11,15,92,4,228,11,NA,NA,NA,1.3,NA,83.6,NA
"2523",2022-04-18,"Shed 7",6095,17,26,16,15,91,1,276,3,NA,NA,NA,0.900000000000006,NA,84.5,NA
"2524",2022-04-19,"Shed 7",6095,28,38,17,27,97,10,228,32,NA,NA,NA,-1.3,NA,83.2,NA
"2525",2022-04-20,"Shed 7",6095,22,28,21,18,85,4,258,11,NA,NA,NA,-0.100000000000009,NA,83.1,NA
"2526",2022-04-21,"Shed 7",6095,21,31,21,18,88,7,343,11,NA,NA,NA,-0.799999999999997,NA,82.3,NA
"2527",2022-04-22,"Shed 7",6095,25,43,21,24,96,1,222,9,NA,NA,NA,-0.599999999999994,NA,81.7,NA
"2528",2022-04-26,"Shed 7",6095,38,50,35,20,48,1,319,3,NA,NA,NA,-4.8,NA,76.9,NA
"2529",2022-04-27,"Shed 7",6095,25,48,25,20,80,8,236,22,NA,NA,NA,-0.5,NA,76.4,NA
"2530",2022-04-28,"Shed 7",6095,24,35,24,21,89,7,223,12,NA,NA,NA,0.299999999999997,NA,76.7,NA
"2531",2022-04-29,"Shed 7",6095,30,42,24,18,61,2,240,5,NA,NA,NA,-2,NA,74.7,NA
"2532",2022-04-30,"Shed 7",6095,28,41,28,23,82,0,232,1,NA,NA,NA,-0.799999999999997,NA,73.9,NA
"2533",2022-05-02,"Shed 7",6095,34,43,31,29,81,1,345,3,NA,NA,NA,-1.7,NA,72.2,NA
"2534",2022-05-03,"Shed 7",6095,39,51,34,30,71,1,334,3,NA,NA,NA,-2.2,NA,70,NA
"2535",2022-05-04,"Shed 7",6095,37,52,37,33,86,8,219,16,NA,NA,NA,-1.7,NA,68.3,NA
"2536",2022-05-05,"Shed 7",6095,47,48,37,33,58,6,205,11,NA,NA,NA,-2.59999999999999,NA,65.7,NA
"2537",2022-05-06,"Shed 7",6095,34,59,34,32,91,8,230,19,NA,NA,NA,-3.6,NA,62.1,NA
"2538",2022-05-07,"Shed 7",6095,31,40,31,31,98,4,243,9,NA,NA,NA,0,NA,62.1,NA
"2539",2022-05-08,"Shed 7",6095,25,34,25,24,96,6,227,16,NA,NA,NA,5.9,NA,68,NA
"2540",2022-05-09,"Shed 7",6095,22,30,22,20,93,7,211,17,NA,NA,NA,-1.2,NA,66.8,NA
"2541",2022-05-10,"Shed 7",6095,25,28,22,24,97,9,229,18,NA,NA,NA,6.90000000000001,NA,73.7,NA
"2542",2022-05-11,"Shed 7",6095,28,33,25,21,75,4,265,8,NA,NA,NA,-3.60000000000001,NA,70.1,NA
"2543",2022-05-12,"Shed 7",6095,35,46,28,19,51,0,266,2,NA,NA,NA,-3.89999999999999,NA,66.2,NA
"2544",2022-05-13,"Shed 7",6095,32,47,32,29,90,10,216,20,NA,NA,NA,-1.3,NA,64.9,NA
"2545",2022-05-14,"Shed 7",6095,24,32,23,14,66,5,232,12,NA,NA,NA,2.3,NA,67.2,NA
"2546",2022-05-15,"Shed 7",6095,33,39,24,32,95,5,228,12,NA,NA,NA,-2.7,NA,64.5,NA
"2547",2022-05-16,"Shed 7",6095,43,51,33,NA,NA,10,217,28,NA,NA,NA,-2.4,NA,62.1,NA
"2548",2022-05-17,"Shed 7",6095,37,53,37,NA,NA,5,210,18,NA,NA,NA,-3.6,NA,58.5,NA
"2549",2022-05-18,"Shed 7",6095,33,47,33,NA,NA,7,213,13,NA,NA,NA,-2.1,NA,56.4,NA
"2550",2022-05-19,"Shed 7",6095,28,42,28,NA,NA,8,247,23,NA,NA,NA,-0.399999999999999,NA,56,NA
"2551",2022-05-20,"Shed 7",6095,27,30,25,NA,NA,0,NA,0,NA,NA,NA,6.3,NA,62.3,NA
"2552",2022-05-21,"Shed 7",6095,24,34,24,NA,NA,5,3,7,NA,NA,NA,0.300000000000004,NA,62.6,NA
"2553",2022-05-22,"Shed 7",6095,27,38,24,NA,NA,1,249,3,NA,NA,NA,-2.6,NA,60,NA
"2554",2022-05-23,"Shed 7",6095,36,47,27,NA,NA,4,246,6,NA,NA,NA,-2.5,NA,57.5,NA
"2555",2022-05-24,"Shed 7",6095,36,48,36,NA,NA,3,262,7,NA,NA,NA,-1.6,NA,55.9,NA
"2556",2022-05-25,"Shed 7",6095,35,49,35,NA,NA,6,216,14,NA,NA,NA,-1.7,NA,54.2,NA
"2557",2022-05-26,"Shed 7",6095,38,39,33,NA,NA,5,235,11,NA,NA,NA,-1.90000000000001,NA,52.3,NA
"2558",2022-05-27,"Shed 7",6095,43,54,38,NA,NA,3,261,6,NA,NA,NA,-2.9,NA,49.4,NA
"2559",2022-05-28,"Shed 7",6095,34,45,34,NA,NA,3,256,8,NA,NA,NA,-3.1,NA,46.3,NA
"2560",2022-05-29,"Shed 7",6095,35,43,33,NA,NA,2,240,4,NA,NA,NA,-0.5,NA,45.8,NA
"2561",2022-05-30,"Shed 7",6095,33,45,33,NA,NA,6,6,11,NA,NA,NA,-1.4,NA,44.4,NA
"2562",2022-05-31,"Shed 7",6095,33,40,33,NA,NA,6,359,8,NA,NA,NA,-0.699999999999996,NA,43.7,NA
"2563",2021-12-16,"Snowslip",6950,8,12,6,6,90,5,223,7,NA,NA,NA,NA,NA,NA,NA
"2564",2021-12-17,"Snowslip",6950,-11,15,-14,-15,80,1,315,7,NA,NA,NA,NA,NA,NA,NA
"2565",2021-12-18,"Snowslip",6950,7,8,-11,5,89,9,217,17,NA,NA,NA,NA,NA,NA,NA
"2566",2021-12-19,"Snowslip",6950,22,26,7,21,97,8,215,18,NA,NA,NA,NA,NA,NA,NA
"2567",2021-12-20,"Snowslip",6950,10,22,-2,8,90,0,201,2,NA,NA,NA,NA,NA,NA,NA
"2568",2021-12-21,"Snowslip",6950,12,18,10,10,91,17,209,30,NA,NA,NA,NA,NA,NA,NA
"2569",2021-12-22,"Snowslip",6950,22,24,12,21,97,15,205,30,NA,NA,NA,NA,NA,NA,NA
"2570",2021-12-23,"Snowslip",6950,24,24,21,24,98,9,239,23,NA,NA,NA,NA,NA,NA,NA
"2571",2021-12-24,"Snowslip",6950,14,24,13,12,92,8,221,16,NA,NA,NA,NA,NA,NA,NA
"2572",2021-12-25,"Snowslip",6950,10,19,-2,8,90,10,212,16,NA,NA,NA,NA,NA,NA,NA
"2573",2021-12-26,"Snowslip",6950,-21,14,-21,-27,74,14,34,18,NA,NA,NA,NA,NA,NA,NA
"2574",2021-12-27,"Snowslip",6950,0,0,-24,-3,86,5,236,13,NA,NA,NA,NA,NA,NA,NA
"2575",2021-12-28,"Snowslip",6950,-2,3,-2,-6,84,10,207,23,NA,NA,NA,NA,NA,NA,NA
"2576",2021-12-29,"Snowslip",6950,-19,1,-19,-24,75,7,50,12,NA,NA,NA,NA,NA,NA,NA
"2577",2021-12-30,"Snowslip",6950,0,0,-19,-3,85,12,225,28,NA,NA,NA,NA,NA,NA,NA
"2578",2021-12-31,"Snowslip",6950,-18,6,-18,-24,75,20,37,26,NA,NA,NA,NA,NA,NA,NA
"2579",2022-01-01,"Snowslip",6950,-10,-10,-19,-14,80,10,212,19,NA,NA,NA,NA,NA,NA,NA
"2580",2022-01-02,"Snowslip",6950,7,7,-10,5,89,11,215,18,NA,NA,NA,NA,NA,NA,NA
"2581",2022-01-03,"Snowslip",6950,17,21,7,15,93,11,220,17,NA,NA,NA,NA,NA,NA,NA
"2582",2022-01-04,"Snowslip",6950,11,21,11,9,91,10,226,22,NA,NA,NA,NA,NA,NA,NA
"2583",2022-01-05,"Snowslip",6950,-19,11,-19,-25,74,16,40,22,NA,NA,NA,NA,NA,NA,NA
"2584",2022-01-06,"Snowslip",6950,5,5,-24,2,88,7,217,11,NA,NA,NA,NA,NA,NA,NA
"2585",2022-01-07,"Snowslip",6950,25,25,5,25,100,6,222,14,NA,NA,NA,NA,NA,NA,NA
"2586",2022-01-08,"Snowslip",6950,12,26,12,10,91,18,213,40,NA,NA,NA,NA,NA,NA,NA
"2587",2022-01-09,"Snowslip",6950,15,15,10,13,93,12,219,28,NA,NA,NA,NA,NA,NA,NA
